"gender_feedback","forms_shown","sold30m_shown","classic_shown","female_pick","forms_pick","sold30m_pick","classic_pick","base_gender","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","gender_code","race_code","poli","poli_numeric","poli_centered","poli_party","party_democrat","party_independent","party_republican","internal1Z","internal2Z","internal3Z","internal4Z","internal","external1Z","external2Z","external3Z","external","num_excluded_total"
0,1,1,1,1,1,1,0,2,"George Orwell","Sylvia Plath","J.R.R. Tolkien","F. Scott Fitzgerald","Jane Austen","Charles Dickens","Isabel Allende","White / Caucasian","Woman",33,0,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310961,0.371576179084803,1.30252244938324,0.846128608418036,0.720361408299259,-0.48559170131155,-0.466108457431466,0.180568277700965,-0.25704396034735,143
0,1,1,1,0,0,0,1,1,"George Orwell","Michael Crichton","J.R.R. Tolkien","Neil Gaiman","Charles Dickens","Jane Austen","Ernest Hemingway","White / Caucasian","Man",35,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,0,1,2,"Gabriel Garcia Marquez","Ernest Hemingway","Zadie Smith","Isabel Allende","Kurt Vonnegut","F. Scott Fitzgerald","Ray Bradbury","Black or African American","Man",55,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,0.371576179084803,-0.702125424476108,-1.22115828913763,-0.677203454494074,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,1,1,3,"Jane Austen","Joyce Carol Oates","Lucy Maud","Michael Crichton","George Orwell","Ernest Hemingway","Charles Dickens","Black or African American","Woman",68,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,0,1,0,0,2,"George Orwell","Ray Bradbury","Sylvia Plath","Jane Austen","Ernest Hemingway","F. Scott Fitzgerald","Neil Gaiman","White / Caucasian","Man",25,1,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.86732662289707,0.371576179084803,0.801360480918401,0.329306884029121,0.592392541732349,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
0,1,1,1,0,0,1,1,0,"George Orwell","J.D. Salinger","Kurt Vonnegut","J.R.R. Tolkien","Ray Bradbury","Michael Crichton","F. Scott Fitzgerald","Hispanic / Latinx","Woman",29,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,0.371576179084803,-1.20328739294094,-0.70433656474871,-0.673288515513055,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,4,"Isabel Allende","Neil Gaiman","Joyce Carol Oates","Zadie Smith","Sylvia Plath","J.D. Salinger","Nathaniel Hawthorne","White / Caucasian","Man",75,1,1,"2Liberal",2,-2,"Democrat",1,0,0,0.361218396310961,0.887170159994198,0.300198512453565,0.846128608418036,0.59867891929419,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
0,1,1,1,0,0,0,1,0,"Michael Crichton","Ray Bradbury","George Orwell","J.R.R. Tolkien","Ernest Hemingway","Ian McEwan","John Steinbeck","White / Caucasian","Man",50,1,1,"4Moderate; middle of the road",4,0,"Democrat",1,0,0,0.361218396310961,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.0428194254711743,-0.48559170131155,0.672260922200667,-0.402940143808582,-0.0720903076398218,143
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","George Orwell","John Steinbeck","J.D. Salinger","Herman Melville","Lucy Maud","Nathaniel Hawthorne","White / Caucasian","Woman",60,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,1,1,1,1,0,"John Steinbeck","Ernest Hemingway","George Orwell","Herman Melville","Charles Dickens","J.R.R. Tolkien","Lucy Maud","Black or African American","Man",50,1,0,"2Liberal",2,-2,"Democrat",1,0,0,0.86732662289707,0.887170159994198,1.80368441784807,0.846128608418036,1.10107745228934,1.78917082031555,1.24144561201673,1.34758512072006,1.45940051768411,143
0,1,1,1,0,1,1,1,2,"Jane Austen","Charles Dickens","Cormac McCarthy","Michael Crichton","J.R.R. Tolkien","Lucy Maud","George Orwell","Asian / Pacific Islander","Man",27,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,0.361218396310961,0.887170159994198,0.801360480918401,0.846128608418036,0.723969411410399,0.651789559501998,0.672260922200667,0.180568277700965,0.501539586467877,143
1,0,1,1,1,1,1,0,1,"Ray Bradbury","Ernest Hemingway","Jane Austen","Charles Dickens","J.R.R. Tolkien","F. Scott Fitzgerald","Isabel Allende","Asian / Pacific Islander","Man",30,1,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948318,-0.144017801824592,-0.200963456011272,-0.187514840359795,0.21023468782188,0.651789559501998,0.1030762323846,1.93109354222961,0.895319778038735,143
1,1,1,0,0,0,0,1,3,"George Orwell","Jane Austen","Isabel Allende","Lucy Maud","John Steinbeck","Ray Bradbury","Michael Crichton","White / Caucasian","Man",23,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.144889830275149,-1.17520576364338,0.801360480918401,-0.187514840359795,-0.176562488339981,-0.48559170131155,1.24144561201673,-0.402940143808582,0.117637922298867,143
1,1,1,0,0,1,0,0,1,"Cormac McCarthy","Michael Crichton","Jack London","John Steinbeck","Ray Bradbury","Jane Austen","Neil Gaiman","White / Caucasian","Man",66,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,0.86732662289707,-1.17520576364338,-0.702125424476108,-1.22115828913763,-0.557790713590011,-0.48559170131155,1.24144561201673,-0.402940143808582,0.117637922298867,143
1,1,0,1,1,1,1,1,1,"George Orwell","J.R.R. Tolkien","Jane Austen","F. Scott Fitzgerald","Charles Dickens","Ray Bradbury","Lucy Maud","White / Caucasian","Woman",32,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37343484948318,0.887170159994198,0.300198512453565,0.329306884029121,0.722527601490016,1.78917082031555,0.1030762323846,1.34758512072006,1.07994405780674,143
1,1,1,0,0,1,0,1,2,"George Orwell","John Steinbeck","Michael Crichton","Zadie Smith","Jack London","Jane Austen","Ray Bradbury","Black or African American","Woman",56,0,0,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948318,0.371576179084803,0.300198512453565,0.329306884029121,0.593629106262667,0.651789559501998,0.672260922200667,-0.402940143808582,0.307036779298027,143
1,1,1,0,0,0,0,1,1,"Neil Gaiman","Kurt Vonnegut","Charles Dickens","Sylvia Plath","John Steinbeck","Nathaniel Hawthorne","Ernest Hemingway","White / Caucasian","Man",51,1,1,"5Slightly conservative",5,1,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,0,1,1,0,0,1,2,"Charles Dickens","Jack London","Ernest Hemingway","Herman Melville","Isabel Allende","Sylvia Plath","Jane Austen","White / Caucasian","Woman",53,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37343484948318,1.40276414090359,0.801360480918401,1.36295033280695,1.23512745102803,0.651789559501998,1.24144561201673,1.93109354222961,1.27477623791611,143
1,1,0,1,1,1,1,1,2,"Isabel Allende","Charles Dickens","J.R.R. Tolkien","Jane Austen","Ray Bradbury","J.D. Salinger","Lucy Maud","White / Caucasian","Woman",28,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.650998056861259,1.40276414090359,1.30252244938324,1.36295033280695,0.854309716558131,0.0830989290952237,1.24144561201673,0.180568277700965,0.501704272937641,143
0,1,1,1,0,1,0,1,5,"Joyce Carol Oates","Zadie Smith","Isabel Allende","Lucy Maud","Sylvia Plath","Neil Gaiman","Ray Bradbury","Black or African American","Woman",52,0,0,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,1,0,1,0,0,0,2,"Joyce Carol Oates","Neil Gaiman","Michael Crichton","Lucy Maud","George Orwell","Kurt Vonnegut","Zadie Smith","White / Caucasian","Woman",40,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37343484948318,1.40276414090359,1.30252244938324,1.36295033280695,1.36041794314424,1.78917082031555,1.8106303018328,1.93109354222961,1.84363155479265,143
0,1,1,1,1,0,0,1,3,"Zadie Smith","Isabel Allende","Charles Dickens","J.R.R. Tolkien","Joyce Carol Oates","Kurt Vonnegut","Jane Austen","Black or African American","Woman",28,0,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,0.300198512453565,1.87977205719587,-0.0380853693603295,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,0,0,0,2,"J.D. Salinger","George Orwell","Sylvia Plath","Ray Bradbury","Isabel Allende","J.R.R. Tolkien","Zadie Smith","Hispanic / Latinx","Woman",30,0,0,"2Liberal",2,-2,"Independent",0,1,0,1.87954307606929,0.887170159994198,1.30252244938324,0.846128608418036,1.22884107346619,-1.05428233171832,1.8106303018328,-0.98644856531813,-0.076700198401218,143
0,1,1,1,0,1,0,1,1,"Michael Crichton","J.R.R. Tolkien","Neil Gaiman","F. Scott Fitzgerald","Zadie Smith","J.D. Salinger","Herman Melville","Black or African American","Woman",45,0,0,"5Slightly conservative",5,1,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,0.300198512453565,-1.22115828913763,-0.813317955943702,-0.48559170131155,-1.03529314724753,-0.98644856531813,-0.835777804625737,143
0,1,1,1,0,1,0,1,1,"John Steinbeck","Isabel Allende","George Saunders","Nathaniel Hawthorne","Neil Gaiman","J.R.R. Tolkien","Kurt Vonnegut","White / Caucasian","Woman",52,0,1,"6Conservative",6,2,"Republican",0,0,1,1.37343484948318,1.91835812181299,1.30252244938324,1.87977205719587,1.61852186946882,1.78917082031555,2.37981499164887,1.93109354222961,2.03335978473134,143
1,1,1,0,0,0,0,1,3,"George Orwell","Lucy Maud","Joyce Carol Oates","George Saunders","J.R.R. Tolkien","Isabel Allende","Jack London","Asian / Pacific Islander","Man",29,1,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.144889830275149,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.169346482117702,0.0830989290952237,0.1030762323846,0.180568277700965,0.122247813060263,143
1,1,0,1,0,0,0,1,1,"J.R.R. Tolkien","Nathaniel Hawthorne","Jane Austen","Jack London","J.D. Salinger","F. Scott Fitzgerald","Michael Crichton","White / Caucasian","Woman",41,0,1,"6Conservative",6,2,"Republican",0,0,1,0.361218396310961,0.371576179084803,1.30252244938324,0.329306884029121,0.59115597720203,0.651789559501998,0.672260922200667,0.764076699210513,0.696042393637726,143
0,1,1,1,0,0,0,1,4,"Kurt Vonnegut","Zadie Smith","Michael Crichton","Sylvia Plath","Isabel Allende","Joyce Carol Oates","Jack London","White / Caucasian","Woman",60,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.144889830275149,-0.144017801824592,-0.200963456011272,-0.187514840359795,-0.169346482117702,0.0830989290952237,0.1030762323846,0.180568277700965,0.122247813060263,143
1,1,0,1,0,1,1,1,3,"Charles Dickens","J.R.R. Tolkien","Jane Austen","Michael Crichton","Isabel Allende","Joyce Carol Oates","Gabriel Garcia Marquez","White / Caucasian","Woman",71,0,1,"2Liberal",2,-2,"Republican",0,0,1,1.87954307606929,1.40276414090359,1.30252244938324,1.36295033280695,1.48694499979077,2.35786145072232,1.24144561201673,1.93109354222961,1.84346686832289,143
0,1,1,1,1,0,0,1,2,"F. Scott Fitzgerald","J.D. Salinger","Zadie Smith","Lucy Maud","J.R.R. Tolkien","Gabriel Garcia Marquez","Jane Austen","Black or African American","Woman",30,0,0,"3Slightly liberal",3,-1,"Independent",0,1,0,1.37343484948318,-0.144017801824592,0.801360480918401,0.846128608418036,0.719226534248756,1.78917082031555,0.1030762323846,1.93109354222961,1.27444686497658,143
1,1,1,0,0,1,1,1,2,"George Saunders","Michael Crichton","Isabel Allende","Ernest Hemingway","Zadie Smith","Ian McEwan","George Orwell","Black or African American","Man",22,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,0.86732662289707,1.40276414090359,0.801360480918401,1.87977205719587,1.23780582547873,2.35786145072232,1.8106303018328,0.764076699210513,1.64418948392188,143
1,1,1,0,0,1,0,1,1,"John Steinbeck","Ernest Hemingway","F. Scott Fitzgerald","Joyce Carol Oates","Nathaniel Hawthorne","J.R.R. Tolkien","Ray Bradbury","White / Caucasian","Man",70,1,1,"2Liberal",2,-2,"Democrat",1,0,0,-0.650998056861259,-0.659611782733986,0.801360480918401,0.329306884029121,-0.0449856186619309,-0.48559170131155,-0.466108457431466,2.51460196373916,0.520967268332046,143
0,1,1,1,1,1,1,1,1,"J.R.R. Tolkien","F. Scott Fitzgerald","Jorge Luis Borges","Jane Austen","Ray Bradbury","Charles Dickens","Lucy Maud","Asian / Pacific Islander","Man",46,1,0,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-0.659611782733986,-1.20328739294094,-1.22115828913763,-1.06029093706498,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,1,1,1,2,"Charles Dickens","F. Scott Fitzgerald","Lucy Maud","J.R.R. Tolkien","Ian McEwan","Isabel Allende","Gabriel Garcia Marquez","White / Caucasian","Woman",54,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,1,1,1,0,2,"F. Scott Fitzgerald","Jorge Luis Borges","Kurt Vonnegut","Zadie Smith","Joyce Carol Oates","George Saunders","Isabel Allende","White / Caucasian","Man",44,1,1,"1Extremely liberal",1,-3,"Independent",0,1,0,0.86732662289707,0.887170159994198,0.801360480918401,0.846128608418036,0.850496468056926,1.22048018990877,1.24144561201673,1.34758512072006,1.26983697421519,143
1,1,0,1,0,1,1,1,1,"Sylvia Plath","Kurt Vonnegut","F. Scott Fitzgerald","Nathaniel Hawthorne","George Orwell","J.D. Salinger","J.R.R. Tolkien","White / Caucasian","Woman",25,0,1,"6Conservative",6,2,"Republican",0,0,1,-0.650998056861259,-0.659611782733986,-0.702125424476108,-0.70433656474871,-0.679267957205016,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
1,1,0,1,0,1,1,1,3,"Ernest Hemingway","Isabel Allende","Michael Crichton","Jane Austen","Nathaniel Hawthorne","Zadie Smith","Gabriel Garcia Marquez","Asian / Pacific Islander","Woman",35,0,0,"2Liberal",2,-2,"Independent",0,1,0,-0.144889830275149,-0.659611782733986,0.801360480918401,-1.22115828913763,-0.30607485530709,0.0830989290952237,-0.466108457431466,0.180568277700965,-0.0674804168784257,143
0,1,1,1,1,1,1,0,1,"Ray Bradbury","Michael Crichton","Gabriel Garcia Marquez","J.R.R. Tolkien","J.D. Salinger","Lucy Maud","Isabel Allende","White / Caucasian","Woman",68,0,1,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,0.887170159994198,0.801360480918401,-1.22115828913763,-0.172433482918099,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,1,1,0,3,"J.R.R. Tolkien","Jane Austen","John Steinbeck","Jorge Luis Borges","Joyce Carol Oates","Zadie Smith","Isabel Allende","White / Caucasian","Woman",44,0,1,"2Liberal",2,-2,"Democrat",1,0,0,1.37343484948318,0.371576179084803,0.801360480918401,-0.187514840359795,0.589714167281647,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,0,1,1,"J.D. Salinger","Herman Melville","Charles Dickens","George Orwell","Ernest Hemingway","Jane Austen","John Steinbeck","White / Caucasian","Man",59,1,1,"6Conservative",6,2,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,1,0,1,0,0,1,0,"Ray Bradbury","George Orwell","J.R.R. Tolkien","Michael Crichton","Ernest Hemingway","Jack London","Jane Austen","White / Caucasian","Man",72,1,1,"3Slightly liberal",3,-1,"Independent",0,1,0,1.37343484948318,1.40276414090359,1.30252244938324,0.846128608418036,1.23121251204701,2.35786145072232,1.24144561201673,1.34758512072006,1.64896406115304,143
1,1,0,1,0,1,1,1,6,"Sylvia Plath","Lucy Maud","Zadie Smith","Isabel Allende","Jane Austen","Joyce Carol Oates","J.R.R. Tolkien","White / Caucasian","Woman",31,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.86732662289707,-0.144017801824592,1.30252244938324,0.846128608418036,0.717989969718438,1.78917082031555,1.8106303018328,1.34758512072006,1.6491287476228,143
0,1,1,1,0,0,0,1,1,"Ray Bradbury","Ernest Hemingway","F. Scott Fitzgerald","J.R.R. Tolkien","Jane Austen","Michael Crichton","John Steinbeck","White / Caucasian","Woman",54,0,1,"5Slightly conservative",5,1,"Independent",0,1,0,-0.650998056861259,-1.17520576364338,-0.702125424476108,-0.70433656474871,-0.808166452432364,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,1,1,1,0,1,"George Orwell","J.D. Salinger","F. Scott Fitzgerald","Ray Bradbury","J.R.R. Tolkien","Lucy Maud","Isabel Allende","Hispanic / Latinx","Man",31,1,0,"1Extremely liberal",1,-3,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,0,0,1,0,"Gabriel Garcia Marquez","Nathaniel Hawthorne","Cormac McCarthy","Jack London","Ian McEwan","J.R.R. Tolkien","Jane Austen","White / Caucasian","Woman",24,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,-0.144889830275149,0.887170159994198,0.801360480918401,0.846128608418036,0.597442354763871,0.651789559501998,0.1030762323846,0.764076699210513,0.506314163699037,143
1,1,1,0,0,0,0,1,1,"Charles Dickens","George Orwell","Ernest Hemingway","J.D. Salinger","J.R.R. Tolkien","Jane Austen","John Steinbeck","Black or African American","Man",61,1,0,"2Liberal",2,-2,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,1,0,1,0,1,1,1,2,"Zadie Smith","J.D. Salinger","Charles Dickens","Isabel Allende","Cormac McCarthy","Michael Crichton","J.R.R. Tolkien","Black or African American","Woman",28,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.144889830275149,0.887170159994198,0.801360480918401,0.846128608418036,0.597442354763871,1.78917082031555,1.24144561201673,1.34758512072006,1.45940051768411,143
0,1,1,1,0,0,0,1,2,"F. Scott Fitzgerald","J.R.R. Tolkien","Michael Crichton","Jane Austen","Isabel Allende","Kurt Vonnegut","Jack London","White / Caucasian","Woman",25,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
1,0,1,1,0,1,1,1,2,"Ray Bradbury","Joyce Carol Oates","Neil Gaiman","J.R.R. Tolkien","Ian McEwan","Jane Austen","George Orwell","White / Caucasian","Man",28,1,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.86732662289707,1.40276414090359,1.30252244938324,0.846128608418036,1.10468545540048,0.651789559501998,1.24144561201673,1.93109354222961,1.27477623791611,143
0,1,1,1,1,0,0,1,2,"John Steinbeck","Cormac McCarthy","Kurt Vonnegut","J.D. Salinger","Isabel Allende","Sylvia Plath","Jane Austen","White / Caucasian","Man",28,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,1.87954307606929,0.371576179084803,0.801360480918401,1.36295033280695,1.10385751721986,-1.05428233171832,0.1030762323846,1.34758512072006,0.132126340462112,143
1,1,1,0,1,0,0,1,2,"J.D. Salinger","Zadie Smith","Jorge Luis Borges","Gabriel Garcia Marquez","Lucy Maud","Ray Bradbury","Sylvia Plath","White / Caucasian","Woman",51,0,1,"6Conservative",6,2,"Republican",0,0,1,1.87954307606929,1.40276414090359,0.801360480918401,1.87977205719587,1.49085993877179,1.22048018990877,1.8106303018328,2.51460196373916,1.84857081849358,143
1,1,1,0,0,0,0,1,2,"Neil Gaiman","Jack London","Jane Austen","Nathaniel Hawthorne","Isabel Allende","George Orwell","Michael Crichton","White / Caucasian","Man",58,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,-1.15710628344737,-1.17520576364338,-0.702125424476108,-1.22115828913763,-1.06389894017612,-1.05428233171832,1.24144561201673,-0.98644856531813,-0.266428428339907,143
1,1,0,1,1,1,1,0,2,"Kurt Vonnegut","Jane Austen","Cormac McCarthy","Ian McEwan","Joyce Carol Oates","John Steinbeck","Isabel Allende","White / Caucasian","Woman",32,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.144889830275149,1.40276414090359,1.30252244938324,1.36295033280695,0.980836773204658,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,0,0,1,1,2,"F. Scott Fitzgerald","Jane Austen","Nathaniel Hawthorne","Lucy Maud","Charles Dickens","Gabriel Garcia Marquez","J.D. Salinger","Black or African American","Man",50,1,0,"2Liberal",2,-2,"Republican",0,0,1,0.86732662289707,1.40276414090359,1.80368441784807,-0.187514840359795,0.971565085322235,0.651789559501998,1.8106303018328,2.51460196373916,1.65900727502465,143
1,1,1,0,1,0,0,1,0,"Charles Dickens","Ray Bradbury","J.D. Salinger","George Orwell","Nathaniel Hawthorne","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Man",45,1,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,1.37343484948318,0.887170159994198,1.80368441784807,1.87977205719587,1.48601537113033,1.22048018990877,1.24144561201673,0.180568277700965,0.88083135987549,143
0,1,1,1,1,0,0,1,1,"F. Scott Fitzgerald","Lucy Maud","Nathaniel Hawthorne","Ray Bradbury","Charles Dickens","Michael Crichton","Jane Austen","White / Caucasian","Woman",67,0,1,"3Slightly liberal",3,-1,"Independent",0,1,0,-0.650998056861259,0.371576179084803,0.801360480918401,0.329306884029121,0.212811371792766,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,0,0,0,1,1,"F. Scott Fitzgerald","John Steinbeck","Jane Austen","Ernest Hemingway","Michael Crichton","Ray Bradbury","Jack London","White / Caucasian","Woman",57,0,1,"7Extremely conservative",7,3,"Republican",0,0,1,0.361218396310961,0.371576179084803,-0.702125424476108,0.329306884029121,0.0899940087371942,-0.48559170131155,-0.466108457431466,0.764076699210513,-0.0625411531775011,143
1,1,0,1,1,1,1,0,1,"Jorge Luis Borges","J.R.R. Tolkien","Jane Austen","F. Scott Fitzgerald","J.D. Salinger","Charles Dickens","Isabel Allende","Black or African American","Man",25,1,0,"5Slightly conservative",5,1,"Republican",0,0,1,1.37343484948318,0.887170159994198,1.30252244938324,0.846128608418036,1.10231401681966,0.651789559501998,1.24144561201673,0.764076699210513,0.885770623576415,143
1,0,1,1,0,1,1,1,3,"Jane Austen","J.R.R. Tolkien","John Steinbeck","Sylvia Plath","George Orwell","Zadie Smith","Gabriel Garcia Marquez","White / Caucasian","Woman",30,0,1,"4Moderate; middle of the road",4,0,"Independent",0,1,0,-0.650998056861259,-0.144017801824592,-0.702125424476108,-0.70433656474871,-0.550369461977667,-1.05428233171832,0.1030762323846,-0.98644856531813,-0.645884888217284,143
0,1,1,1,0,0,0,1,1,"J.R.R. Tolkien","Michael Crichton","F. Scott Fitzgerald","George Orwell","Herman Melville","Isabel Allende","Ernest Hemingway","White / Caucasian","Man",38,1,1,"5Slightly conservative",5,1,"Republican",0,0,1,-1.15710628344737,-1.17520576364338,-1.20328739294094,-1.22115828913763,-1.18918943229233,-0.48559170131155,-0.466108457431466,0.764076699210513,-0.0625411531775011,143
1,1,0,1,1,0,0,1,0,"George Orwell","Ray Bradbury","Nathaniel Hawthorne","Charles Dickens","Herman Melville","F. Scott Fitzgerald","Jane Austen","White / Caucasian","Woman",61,0,1,"6Conservative",6,2,"Republican",0,0,1,0.86732662289707,1.91835812181299,0.801360480918401,0.846128608418036,1.10829345851162,1.22048018990877,-1.03529314724753,1.34758512072006,0.510924054460433,143
1,1,0,1,0,0,0,1,4,"Jane Austen","Joyce Carol Oates","Isabel Allende","George Orwell","J.R.R. Tolkien","Lucy Maud","Michael Crichton","White / Caucasian","Woman",45,0,1,"1Extremely liberal",1,-3,"Democrat",1,0,0,-0.144889830275149,-0.144017801824592,-0.200963456011272,0.329306884029121,-0.0401410510204729,0.0830989290952237,0.1030762323846,-0.402940143808582,-0.072254994109586,143
1,0,1,1,1,1,1,0,0,"Ian McEwan","J.R.R. Tolkien","Ernest Hemingway","Ray Bradbury","F. Scott Fitzgerald","Charles Dickens","Isabel Allende","White / Caucasian","Man",30,1,1,"6Conservative",6,2,"Republican",0,0,1,1.87954307606929,1.91835812181299,1.80368441784807,1.87977205719587,1.87033941823155,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,0,0,1,1,"J.D. Salinger","George Orwell","Ray Bradbury","John Steinbeck","Charles Dickens","Sylvia Plath","Jane Austen","White / Caucasian","Woman",33,0,1,"1Extremely liberal",1,-3,"Independent",0,1,0,-0.650998056861259,0.371576179084803,-0.702125424476108,-0.187514840359795,-0.292265535653089,0.0830989290952237,-0.466108457431466,-0.402940143808582,-0.261983224048275,143
0,1,1,1,1,0,0,1,0,"J.R.R. Tolkien","Nathaniel Hawthorne","Ernest Hemingway","George Orwell","Herman Melville","Jack London","Jane Austen","White / Caucasian","Man",58,1,1,"3Slightly liberal",3,-1,"Democrat",1,0,0,0.361218396310961,-0.659611782733986,-0.702125424476108,0.329306884029121,-0.167802981717503,-0.48559170131155,-0.466108457431466,-0.402940143808582,-0.451546767517199,143
0,1,1,1,1,1,1,0,2,"J.R.R. Tolkien","Jane Austen","Ernest Hemingway","Nathaniel Hawthorne","Charles Dickens","Lucy Maud","Isabel Allende","Hispanic / Latinx","Man",35,1,0,"3Slightly liberal",3,-1,"Independent",0,1,0,-1.15710628344737,0.371576179084803,-1.20328739294094,-1.22115828913763,-0.802493946610284,-1.05428233171832,-1.03529314724753,-0.98644856531813,-1.02534134809466,143
0,1,1,1,1,1,1,1,3,"Jack London","George Saunders","Gabriel Garcia Marquez","Sylvia Plath","Jane Austen","Isabel Allende","Lucy Maud","Asian / Pacific Islander","Woman",34,0,0,"4Moderate; middle of the road",4,0,"Independent",0,1,0,1.37343484948318,1.91835812181299,1.80368441784807,1.87977205719587,1.74381236158503,2.35786145072232,1.24144561201673,1.34758512072006,1.64896406115304,143
