"treatment","men_pool","cond","pool","female_pick","base_gender","tech_pick","choice-1","choice-2","choice-3","choice-4","choice-5","choice-6","choice-7","race","gender","age","fair1_num","fair2_num","fair3_num","fairness","I1_num","I2_num","I3_num","I4_num","internal_motivation","E1_num","E2_num","E3_num","external_motivation","num_excluded_total"
0,0,"control","women",1,4,0,"Tim Cook (CEO of Apple)","Sundar Pichai (CEO of Alphabet Inc.)","Arianna Huffington (Founder of Thrive Global)","Carol Tomé (CEO of UPS)","Melanie Perkins (Founder of Canva)","Sara Blakely (Founder of Spanx)","Mary Barra (CEO of General Motors)","White / Caucasian","Woman",39,3,3,3,3,3,3,3,3,3,3,3,3,3,68
0,0,"control","women",1,4,0,"Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Whitney Wolfe Herd (Founder of Bumble)","Jessica Alba (Founder of The Honest Company)","Kendra Scott (Founder of Kendra Scott)","Julia Hartz (Co-founder of EventBrite)","Michele Buck (CEO of Hershey)","Asian / Pacific Islander","Woman",22,4,2,3,3,5,3,4,3,3.75,3,3,3,3,68
1,1,"treat","men",0,0,0,"Bill Gates (Co-founder of Microsoft)","Jamie Dimon (CEO of JPMorgan Chase)","Jeff Bezos (Founder of Amazon)","Jensen Huang (CEO of NVIDIA)","Larry Page (Co-founder of Google)","Mark Zuckerberg (Co-founder of Facebook)","Richard Branson (Founder of Virgin Group)","White / Caucasian","Man",24,1,1,1,1,1,1,1,1,1,1,1,1,1,68
1,0,"treat","women",1,4,0,"Warren Buffett (CEO of Berkshire Hathaway)","Carol Tomé (CEO of UPS)","Larry Page (Co-founder of Google)","Linda Yaccarino (CEO of X)","Jane Fraser (CEO of Citigroup)","Whitney Wolfe Herd (Founder of Bumble)","Gail Boudreaux (CEO of Elevance Health)","Asian / Pacific Islander","Man",48,1,1,1,1,1,1,1,1,1,1,1,1,1,68
0,0,"control","women",1,6,0,"Linda Yaccarino (CEO of X)","Arianna Huffington (Founder of Thrive Global)","Julia Hartz (Co-founder of EventBrite)","Gail Boudreaux (CEO of Elevance Health)","Kate Johnson (CEO of Lumen Technologies)","Jessica Alba (Founder of The Honest Company)","Leah Busque (Founder of TaskRabbit)","White / Caucasian","Woman",56,4,2,3,3,7,4,5,4,5,3,2,2,2.33333333333333,68
0,0,"control","women",0,5,0,"Melanie Perkins (Founder of Canva)","Whitney Wolfe Herd (Founder of Bumble)","Jane Fraser (CEO of Citigroup)","Michele Buck (CEO of Hershey)","Julia Hartz (Co-founder of EventBrite)","Warren Buffett (CEO of Berkshire Hathaway)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",31,2,2,5,3,5,3,6,5,4.75,3,3,5,3.66666666666667,68
1,0,"treat","women",1,6,0,"Oprah Winfrey (Founder of OWN)","Melanie Perkins (Founder of Canva)","Leah Busque (Founder of TaskRabbit)","Carol Tomé (CEO of UPS)","Jane Fraser (CEO of Citigroup)","Mary Barra (CEO of General Motors)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",41,2,2,2,2,5,3,3,5,4,2,5,2,3,68
0,1,"control","men",1,4,0,"Tim Cook (CEO of Apple)","Jane Fraser (CEO of Citigroup)","Lisa Su (CEO of AMD)","Mary Barra (CEO of General Motors)","Leah Busque (Founder of TaskRabbit)","Bill Gates (Co-founder of Microsoft)","Whitney Wolfe Herd (Founder of Bumble)","White / Caucasian","Woman",66,4,4,6,4.66666666666667,2,6,6,5,4.75,2,5,2,3,68
0,1,"control","men",0,4,0,"Bill Gates (Co-founder of Microsoft)","Mary Barra (CEO of General Motors)","Warren Buffett (CEO of Berkshire Hathaway)","Lisa Su (CEO of AMD)","Jane Fraser (CEO of Citigroup)","Kendra Scott (Founder of Kendra Scott)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",48,3,3,3,3,4,4,4,4,4,4,4,4,4,68
1,0,"treat","women",1,2,0,"Sundar Pichai (CEO of Alphabet Inc.)","Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Jane Fraser (CEO of Citigroup)","Larry Page (Co-founder of Google)","Lisa Su (CEO of AMD)","Kate Johnson (CEO of Lumen Technologies)","Asian / Pacific Islander","Man",38,1,1,1,1,1,1,1,2,1.25,1,1,1,1,68
1,1,"treat","men",1,1,0,"Andy Jassy (CEO of Amazon)","Jamie Dimon (CEO of JPMorgan Chase)","Bill Gates (Co-founder of Microsoft)","Jane Fraser (CEO of Citigroup)","Lloyd Blankfein (Former CEO of Goldman Sachs)","Tim Cook (CEO of Apple)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",41,6,4,6,5.33333333333333,5,7,7,5,6,4,4,5,4.33333333333333,68
0,1,"control","men",1,0,0,"Tim Cook (CEO of Apple)","Warren Buffett (CEO of Berkshire Hathaway)","Jeff Bezos (Founder of Amazon)","Bill Gates (Co-founder of Microsoft)","Larry Page (Co-founder of Google)","Satya Nadella (CEO of Microsoft)","Lisa Su (CEO of AMD)","White / Caucasian","Woman",40,4,4,5,4.33333333333333,6,6,5,4,5.25,5,5,6,5.33333333333333,68
1,1,"treat","men",1,1,0,"Lisa Su (CEO of AMD)","Satya Nadella (CEO of Microsoft)","Larry Page (Co-founder of Google)","Tim Cook (CEO of Apple)","Jeff Bezos (Founder of Amazon)","Jensen Huang (CEO of NVIDIA)","Whitney Wolfe Herd (Founder of Bumble)","Black or African American","Man",26,4,4,4,4,4,4,4,4,4,4,4,4,4,68
1,0,"treat","women",0,3,0,"Michele Buck (CEO of Hershey)","Oprah Winfrey (Founder of OWN)","Larry Page (Co-founder of Google)","Warren Buffett (CEO of Berkshire Hathaway)","Jane Fraser (CEO of Citigroup)","Sundar Pichai (CEO of Alphabet Inc.)","Phil Knight (Co-founder of Nike)","Black or African American","Woman",46,2,2,2,2,2,2,2,2,2,2,2,2,2,68
1,1,"treat","men",0,3,0,"Mary Barra (CEO of General Motors)","Warren Buffett (CEO of Berkshire Hathaway)","Jane Fraser (CEO of Citigroup)","Howard Schultz (Founder of Starbucks)","Richard Branson (Founder of Virgin Group)","Kendra Scott (Founder of Kendra Scott)","Larry Page (Co-founder of Google)","White / Caucasian","Woman",63,3,3,6,4,6,4,4,3,4.25,2,2,2,2,68
0,1,"control","men",0,2,0,"Daymond John (Founder of FUBU)","Bill Gates (Co-founder of Microsoft)","Tim Cook (CEO of Apple)","Whitney Wolfe Herd (Founder of Bumble)","Leah Busque (Founder of TaskRabbit)","Larry Page (Co-founder of Google)","Phil Knight (Co-founder of Nike)","White / Caucasian","Woman",28,2,2,2,2,2,4,2,2,2.5,4,2,2,2.66666666666667,68
0,1,"control","men",0,2,0,"Andy Jassy (CEO of Amazon)","Satya Nadella (CEO of Microsoft)","Kendra Scott (Founder of Kendra Scott)","Tim Cook (CEO of Apple)","Mary Barra (CEO of General Motors)","Larry Page (Co-founder of Google)","Howard Schultz (Founder of Starbucks)","White / Caucasian","Non-binary",28,2,2,2,2,2,4,2,4,3,2,2,2,2,68
1,0,"treat","women",1,3,0,"Melanie Perkins (Founder of Canva)","Daymond John (Founder of FUBU)","Warren Buffett (CEO of Berkshire Hathaway)","Tim Cook (CEO of Apple)","Leah Busque (Founder of TaskRabbit)","Julia Hartz (Co-founder of EventBrite)","Carol Tomé (CEO of UPS)","Asian / Pacific Islander","Woman",41,3,3,3,3,4,3,4,2,3.25,4,3,3,3.33333333333333,68
0,0,"control","women",0,4,0,"Whitney Wolfe Herd (Founder of Bumble)","Michele Buck (CEO of Hershey)","Carol Tomé (CEO of UPS)","Kendra Scott (Founder of Kendra Scott)","Daymond John (Founder of FUBU)","Phil Knight (Co-founder of Nike)","Tim Cook (CEO of Apple)","Black or African American","Woman",28,4,4,4,4,4,4,4,4,4,4,4,4,4,68
1,1,"treat","men",0,1,0,"Jeff Bezos (Founder of Amazon)","Jane Fraser (CEO of Citigroup)","Andy Jassy (CEO of Amazon)","Warren Buffett (CEO of Berkshire Hathaway)","Phil Knight (Co-founder of Nike)","Richard Branson (Founder of Virgin Group)","Mark Zuckerberg (Co-founder of Facebook)","White / Caucasian","Woman",50,5,4,5,4.66666666666667,6,6,5,5,5.5,4,5,4,4.33333333333333,68
